Search_image,Target_image,Matched,Matching_percentage
c7h16.jpg,c6h14.jpg,Not Matched,2.8000000000000003
c8h18.jpg,c8h18.jpg,Matched,3.0
c9h20 - 2.jpg,c9h20 - 2.jpg,Matched,4.0
c9h20 - 3.jpg,c5h12.jpg,Not Matched,2.8000000000000003
c9h20.jpg,c5h12.jpg,Not Matched,2.4
mNb6_7KKL.pdb.jpg,CT-P59_7CM4.pdb.tga,Not Matched,1.7999999999999998
mNb6_7KKL.pdbx90.jpg,mNb6_7KKL.pdbx90.tga,Matched,2.0
mNb6_7KKL.pdby90.jpg,MR17_7C8W.pdby90.tga,Not Matched,1.7999999999999998
ori-1.jpg,ori-1.jpg,Matched,2.8000000000000003
ori-10.jpg,ori-10.jpg,Matched,2.6
ori-2.jpg,ori-2.jpg,Matched,8.4
ori-3.jpg,ori-3.jpg,Matched,3.4000000000000004
