Search_image,Target_image,Matched,Matching_percentage
P2B-2F6_7BWJ.pdbx90.jpg,P2B-2F6_7BWJ.pdbx90.tga,Matched,24.092116917626218
P2B-2F6_7BWJ.pdby90.jpg,P2B-2F6_7BWJ.pdby90.tga,Matched,20.584239130434785
P2C-1A3_7CDJ.pdb.jpg,P2C-1A3_7CDJ.pdb.tga,Matched,21.604938271604937
P2C-1A3_7CDJ.pdbx90.jpg,P2C-1A3_7CDJ.pdbx90.tga,Matched,21.27659574468085
P2C-1A3_7CDJ.pdby90.jpg,P2C-1A3_7CDJ.pdby90.tga,Matched,24.386113463166808
P2C-1F11_7CDI.pdb.jpg,P2C-1F11_7CDI.pdb.tga,Matched,23.228346456692915
P2C-1F11_7CDI.pdbx90.jpg,P2C-1F11_7CDI.pdbx90.tga,Matched,22.844827586206897
P2C-1F11_7CDI.pdby90.jpg,P2C-1F11_7CDI.pdby90.tga,Matched,25.392886683209266
P4A1_7CJF.pdb.jpg,P4A1_7CJF.pdb.tga,Matched,20.99533437013997
P4A1_7CJF.pdbx90.jpg,P4A1_7CJF.pdbx90.tga,Matched,21.958243340532757
P4A1_7CJF.pdby90.jpg,P4A1_7CJF.pdby90.tga,Matched,24.347826086956523
REGN10933_6XDG.pdb.jpg,REGN10933_6XDG.pdb.tga,Matched,24.390243902439025
REGN10933_6XDG.pdbx90.jpg,REGN10933_6XDG.pdbx90.tga,Matched,21.177432542927228
REGN10933_6XDG.pdby90.jpg,REGN10933_6XDG.pdby90.tga,Matched,25.129342202512934
REGN10987_6XDG.pdb.jpg,REGN10987_6XDG.pdb.tga,Matched,25.40106951871658
REGN10987_6XDG.pdbx90.jpg,REGN10987_6XDG.pdbx90.tga,Matched,22.198505869797224
REGN10987_6XDG.pdby90.jpg,REGN10987_6XDG.pdby90.tga,Matched,23.596358118361152
S2A4_7JVC.pdb.jpg,S2A4_7JVC.pdb.tga,Matched,23.542274052478135
S2A4_7JVC.pdbx90.jpg,S2A4_7JVC.pdbx90.tga,Matched,18.09338521400778
S2A4_7JVC.pdby90.jpg,S2A4_7JVC.pdby90.tga,Matched,22.821576763485478
